Employee_ID,First_Name,Last_Name,Full Name,Age,Department,Region ,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1969,Eva,Williams,Eva Williams,30,Finance,Texas,Active,28/05/2021,84253.9,eva.williams@example.com,8409112251,Excellent,TRUE
EMP1970,Charlie,Garcia,Charlie Garcia,25,Cloud Tech,Nevada,Active,27/08/2024,54776.01,charlie.garcia@example.com,8837505660,Poor,FALSE
EMP1971,Charlie,Davis,Charlie Davis,40,Sales,Nevada,Inactive,08/11/2020,71192.68,charlie.davis@example.com,8632397912,Average,FALSE
EMP1972,Bob,Smith,Bob Smith,,Finance,Florida,Active,24/08/2021,96346.53,bob.smith@example.com,7876553006,Average,TRUE
EMP1973,Eva,Williams,Eva Williams,,HR,Illinois,Pending,06/02/2020,116680.63,eva.williams@example.com,3095055604,Excellent,TRUE
EMP1974,Grace,Brown,Grace Brown,25,Finance,Florida,Inactive,12/10/2024,76343.56,grace.brown@example.com,7121988191,Excellent,FALSE
EMP1975,Alice,Johnson,Alice Johnson,30,Sales,Nevada,Inactive,16/12/2024,99424.14,alice.johnson@example.com,7788519052,Excellent,FALSE
EMP1976,Charlie,Garcia,Charlie Garcia,35,DevOps,Florida,Inactive,13/04/2024,57656.74,charlie.garcia@example.com,4864010423,Good,TRUE
EMP1977,Heidi,Garcia,Heidi Garcia,40,Sales,New York,Pending,24/04/2020,77396.94,heidi.garcia@example.com,6245618516,Excellent,TRUE
EMP1978,Grace,Garcia,Grace Garcia,,DevOps,California,Inactive,18/10/2021,54299.68,grace.garcia@example.com,4460045211,Average,FALSE
EMP1979,Charlie,Miller,Charlie Miller,35,HR,Nevada,Pending,25/02/2020,103563.58,charlie.miller@example.com,8991511454,Excellent,TRUE
EMP1980,Grace,Brown,Grace Brown,25,Finance,California,Inactive,23/04/2022,74588.85,grace.brown@example.com,1293913043,Average,FALSE
EMP1981,David,Garcia,David Garcia,30,DevOps,California,Pending,22/06/2020,113727.23,david.garcia@example.com,8818984840,Poor,FALSE
EMP1982,Eva,Brown,Eva Brown,25,HR,New York,Active,07/01/2023,72828.18,eva.brown@example.com,6046154020,Good,FALSE
EMP1983,Grace,Jones,Grace Jones,,Sales,Florida,Inactive,11/02/2020,98717.09,grace.jones@example.com,1901707567,Poor,FALSE
EMP1984,Frank,Garcia,Frank Garcia,40,Sales,Florida,Inactive,18/03/2023,56840.8,frank.garcia@example.com,1429831521,Poor,TRUE
EMP1985,David,Johnson,David Johnson,35,Finance,Illinois,Pending,26/11/2021,61663.91,david.johnson@example.com,9107322835,Average,TRUE
EMP1986,Grace,Brown,Grace Brown,30,Finance,Nevada,Active,17/09/2024,109523.4,grace.brown@example.com,849378305,Poor,TRUE
EMP1987,Eva,Brown,Eva Brown,25,HR,Illinois,Inactive,05/07/2024,65812.02,eva.brown@example.com,3963845268,Average,TRUE
EMP1988,Bob,Johnson,Bob Johnson,,Cloud Tech,Illinois,Inactive,13/07/2021,54708.88,bob.johnson@example.com,6944391648,Excellent,TRUE
EMP1989,Heidi,Garcia,Heidi Garcia,40,Admin,California,Active,27/08/2023,107661.73,heidi.garcia@example.com,7016934291,Excellent,TRUE
EMP1990,Eva,Johnson,Eva Johnson,40,DevOps,Illinois,Inactive,13/02/2021,79002,eva.johnson@example.com,9132033015,Average,TRUE
EMP1991,Heidi,Brown,Heidi Brown,,Admin,Texas,Pending,11/12/2023,86135.69,heidi.brown@example.com,2341903105,Excellent,FALSE
EMP1992,Heidi,Johnson,Heidi Johnson,30,DevOps,Nevada,Inactive,02/07/2021,115601.4,heidi.johnson@example.com,1537221555,Good,TRUE
EMP1993,Grace,Brown,Grace Brown,,DevOps,Nevada,Active,05/12/2022,64045.36,grace.brown@example.com,6847323652,Poor,TRUE
EMP1994,David,Brown,David Brown,30,DevOps,Nevada,Inactive,24/09/2024,80477.21,david.brown@example.com,3774604066,Good,FALSE
EMP1995,Bob,Jones,Bob Jones,30,Finance,California,Inactive,16/08/2023,61240.9,bob.jones@example.com,2007843613,Poor,TRUE
EMP1996,David,Smith,David Smith,40,Admin,Texas,Active,28/01/2021,51939.29,david.smith@example.com,2442607818,Excellent,TRUE
EMP1997,Eva,Brown,Eva Brown,40,Finance,Illinois,Inactive,14/05/2022,95284.54,eva.brown@example.com,7543734763,Good,FALSE
EMP1998,Charlie,Garcia,Charlie Garcia,35,Admin,Texas,Inactive,05/06/2024,106247.67,charlie.garcia@example.com,2737203762,Excellent,TRUE
EMP1999,Charlie,Williams,Charlie Williams,25,DevOps,Florida,Active,23/04/2020,110170.88,charlie.williams@example.com,8821458413,Poor,TRUE
EMP2000,Charlie,Miller,Charlie Miller,25,HR,Nevada,Pending,10/06/2024,52615.44,charlie.miller@example.com,8460191343,Average,TRUE
EMP2001,Eva,Davis,Eva Davis,30,DevOps,Illinois,Inactive,18/04/2020,82547.26,eva.davis@example.com,3899827801,Average,FALSE
EMP2002,Bob,Smith,Bob Smith,35,Finance,Illinois,Pending,29/06/2020,63049.22,bob.smith@example.com,586950731,Good,TRUE
EMP2003,Frank,Smith,Frank Smith,35,HR,California,Pending,15/02/2023,115229.12,frank.smith@example.com,1464493698,Excellent,TRUE
EMP2004,Grace,Smith,Grace Smith,25,DevOps,Illinois,Pending,15/06/2023,60687.63,grace.smith@example.com,9516793349,Excellent,FALSE
EMP2005,Frank,Jones,Frank Jones,30,Finance,Illinois,Inactive,19/03/2022,67492.73,frank.jones@example.com,5573857367,Good,TRUE
EMP2006,Grace,Brown,Grace Brown,,HR,Illinois,Inactive,25/10/2023,77821.79,grace.brown@example.com,119236036,Average,FALSE
EMP2007,Charlie,Jones,Charlie Jones,35,DevOps,Texas,Active,14/07/2022,69146.95,charlie.jones@example.com,6811872332,Poor,FALSE
EMP2008,Grace,Brown,Grace Brown,35,Admin,Nevada,Inactive,12/03/2022,90224.82,grace.brown@example.com,5104096148,Good,TRUE
EMP2009,David,Garcia,David Garcia,,Finance,Illinois,Pending,11/06/2024,62603.98,david.garcia@example.com,7315391148,Poor,FALSE
EMP2010,Bob,Jones,Bob Jones,35,Sales,Nevada,Active,10/06/2024,71148.27,bob.jones@example.com,8307482072,Average,FALSE
EMP2011,David,Jones,David Jones,40,Admin,California,Inactive,21/09/2022,52031.74,david.jones@example.com,6511893939,Excellent,TRUE
EMP2012,Grace,Miller,Grace Miller,35,DevOps,Florida,Inactive,15/04/2023,N/A,grace.miller@example.com,6557820189,Average,FALSE
EMP2013,Eva,Williams,Eva Williams,,HR,Illinois,Pending,06/02/2020,116680.63,eva.williams@example.com,4322302332,Good,FALSE
EMP2014,Grace,Jones,Grace Jones,30,Finance,Nevada,Pending,16/05/2021,51990.98,grace.jones@example.com,2470739200,Excellent,TRUE
EMP2015,David,Miller,David Miller,30,HR,California,Active,19/08/2023,N/A,david.miller@example.com,3546212759,Good,TRUE
EMP2016,David,Johnson,David Johnson,30,Cloud Tech,Texas,Inactive,07/11/2021,100215.06,david.johnson@example.com,2508261122,Good,TRUE
EMP2017,Charlie,Williams,Charlie Williams,40,Finance,New York,Active,04/10/2023,114587.11,charlie.williams@example.com,1261632487,Average,FALSE
EMP2018,Alice,Garcia,Alice Garcia,30,HR,Florida,Inactive,16/12/2024,71318.79,alice.garcia@example.com,8995729892,Good,TRUE
EMP2019,Heidi,Jones,Heidi Jones,30,DevOps,Illinois,Pending,22/02/2021,77764.24,heidi.jones@example.com,7629745492,Average,FALSE
